starting_x,starting_y,dx,dy,ending_x,ending_y
224,392,567,827,659.4670371280359,590.3432456564922
568,89,291,45,805.840269459286,105.42428334789287
349,838,168,434,199.77586388114517,563.0655052493477
394,591,235,787,306.87910901042085,89.7308533979766
363,608,784,534,692.2129100716655,276.8397466744943
259,802,306,784,68.23570256428873,130.36698342841893
746,600,857,85,93.35636346852081,670.1723836956572
793,779,649,727,197.85961067093507,810.7641827962217
181,135,468,195,620.1883221861932,47.04065617944697
262,772,315,112,53.27358931993869,702.0750515666423
391,549,370,315,514.9866784506128,334.1383491799251
320,504,700,242,731.9547814892198,312.7973824639912
204,422,841,217,800.5012457180164,242.77811302072138
326,536,683,565,605.8427507217416,445.9024990315959
556,502,495,845,437.9569011380582,299.3698730728425
53,829,478,395,-102.25762247704793,473.4842344010256
348,780,232,412,164.58422165741976,479.4461614042333
830,13,387,187,1043.9012927679391,156.06544309789112
396,439,565,230,288.02117612771434,502.32536180074896
683,393,573,409,318.4473877492656,689.3022153087908
840,680,384,724,535.6943359819189,955.3679884215793
746,280,119,794,786.432844969854,932.3389937385551
152,75,573,776,689.9785864033998,147.45362335488923
295,305,104,356,381.340826648346,178.56165973046018
140,559,611,536,432.7829276278345,133.3906240671981
759,858,130,818,646.6269187154435,1142.5951387194364
873,280,717,786,620.0293949544266,898.8948102457011
790,634,47,692,765.2275794846842,1059.7911298533488
519,626,110,894,410.93883530862365,312.3255276776928
60,696,111,430,12.48755936680086,283.5678375760705
438,321,770,678,366.09967734470257,401.444980745564
110,757,471,480,10.959855983153673,308.8767529444687
143,86,637,286,736.6966012351395,-24.08649269086093
368,874,624,249,-75.2003686531893,761.014662845114
194,316,61,282,227.67410271706194,121.00576212987458
689,210,773,594,479.27348854529583,728.9560034138664
534,276,529,256,574.5804708968768,488.83001128733383
820,16,350,721,1002.6959690919861,671.7713368250379
89,407,810,150,647.2643298349723,265.78383836133264
648,596,376,480,312.58089453506096,590.3666243950294
292,718,2,210,290.2787608335774,588.9878580220712
836,419,615,440,476.0190457052596,787.40736981423
719,335,281,663,698.9334346908183,856.218241134394
422,563,697,343,689.7998745366361,332.1688591613138
530,801,821,45,-110.47542554174039,808.2971411228161
663,495,327,214,420.3274057714868,652.5708261086403
570,532,448,308,266.51003411676834,511.1166869272907
194,646,205,138,120.87813919221102,522.1537352364409
25,722,512,886,-5.933261118885482,-58.263168093703584
425,537,296,409,484.1045113712403,421.7982799887184
376,545,220,230,375.632387253621,348.11081827677117
539,321,362,452,486.96019570363046,623.3518890830479
464,484,471,349,505.7596005280189,423.36180458449223
297,623,37,500,271.30392540688536,208.78156664577136
110,545,82,392,97.14683126480259,178.8117125074971
509,294,71,40,568.9453822943539,312.37271343975715
426,345,343,633,472.2460284528183,605.4873512091804
74,703,696,52,-191.12836836754678,658.3176487145114
383,716,782,87,-83.59938850577252,681.9852494165224
654,577,340,120,357.4501833907183,659.36800528152
179,581,576,703,416.70322897528246,136.18662004522577
191,309,304,644,437.5138106283585,140.81713908178693
119,227,718,498,749.6870105165194,64.62666773343817
639,180,719,530,580.2764441185572,648.9125499148604
460,342,366,787,417.52385399299175,343.97729862028797
688,223,84,267,737.7310152535832,465.4987997565094
377,258,257,225,610.416315001186,296.6071562029377
74,886,78,192,18.509457468226834,741.4620603614688
777,817,639,160,183.82914490159465,902.4380458881188
465,847,807,449,-45.12811436744928,633.431655892691
829,72,335,717,978.8863247482606,734.0822466865674
617,365,223,472,591.6528401642663,718.7274764250603
458,675,197,343,282.23309071167466,473.2306609299014
112,249,695,758,713.1407708747033,200.38052565084124
557,702,118,281,441.9716596197876,719.0549998330129
200,671,34,746,178.77704755777447,58.099645523660755
47,416,760,59,270.1826309983872,357.76690484297274
165,465,10,566,164.6319444576027,24.744268683233717
22,482,179,135,43.516127370734814,348.0014200522272
759,151,308,254,882.9263433930029,373.6333606143537
504,190,497,696,683.5668111917549,727.7649999345242
428,797,461,886,107.44989249665201,130.26885634216575
482,433,333,881,436.91622638321945,340.8240043239818
706,64,485,476,912.904649558229,469.4360499003756
815,330,361,292,767.0535333325039,614.5014298954567
839,146,757,392,889.9717319313355,514.2165394033801
865,650,761,872,217.20403923651975,789.2915144174377
210,716,76,6,156.7086965074885,711.949722097023
387,78,150,870,535.9491097723092,314.04938867223024
603,123,363,625,808.550313865794,654.97620629566
282,511,820,584,674.3000507299773,407.61489716396017
639,205,144,585,729.0321366402063,715.8252329995358
768,726,18,687,755.9304155210309,1102.1089567830709
273,106,892,166,1004.4215503733744,63.33359932966564
529,776,6,497,523.1584813899041,871.5331485037755
320,875,82,466,244.20174340229696,618.9473643304931
5,84,269,94,212.51592662850285,16.525493132136138
438,34,164,793,598.6755967053531,408.8426048454386
532,634,356,166,224.9476936844701,635.6083456602385
184,805,479,419,6.965660183791761,442.7638099433647
173,9,788,91,890.5005654523203,-32.51913136819803
817,152,557,306,931.4773041729318,433.46732887086233
202,129,891,122,952.6333939503805,69.80742961296228
286,253,652,662,698.1086462790233,528.8622171942466
384,267,457,27,745.8931642255682,259.5620360145559
163,437,681,156,630.6218993709714,290.4865642293307
386,899,496,204,-13.83163398382323,826.7292871556677
497,361,476,232,295.566615949031,545.1342339038893
730,830,104,822,640.2365389786486,1116.8873164222116
100,497,565,101,180.01912155285936,396.3469972291145
596,882,304,736,297.60002511844533,704.8754965178961
106,368,596,131,538.5979387840023,248.9499042708963
199,138,159,257,339.0922359809927,38.721098934063
197,387,358,562,461.63859201914704,198.09268384100002
270,677,887,787,611.2884964924638,167.21668886836005
892,41,122,631,965.3356986879686,625.7475860901063
413,130,314,526,694.2637400175149,427.3318160587143
874,500,880,243,234.2130423297344,720.7424532876353
412,747,387,771,153.41308683671465,154.82784486383275
564,381,415,851,337.9527772406915,215.07270541001063
817,443,402,479,624.7949111250211,808.5413841157754
894,418,723,84,810.3346428790452,501.8564959602742
833,524,284,845,686.9849018426439,1024.591369295476
700,443,513,707,341.1744378592266,574.4307036286773
621,633,421,628,249.06837676490903,407.51910410624555
54,146,886,126,823.2631842174916,56.65358234705376
147,760,251,372,26.49075389494651,423.5975614298868
510,152,889,607,481.8787319106728,627.5644338753375
533,74,579,346,888.6375405016951,280.4206874358785
834,402,244,515,788.78974165392,842.5829540072989
742,201,249,518,833.4407853397397,683.3074698146864
304,680,128,41,210.1684378108264,655.5705825519764
180,663,597,453,272.5194631766482,242.0134030405543
254,200,739,285,871.0823035040409,140.37323833588871
881,456,342,815,748.4178509533646,1024.9918253846631
486,688,103,399,383.97769998697277,580.554043298837
629,878,245,696,388.98035477657714,846.5686887631447
165,470,449,252,423.3793548899698,242.49499450603162
852,725,395,558,527.7524258260943,956.5779990239184
543,528,309,302,327.6667615384631,446.10902652499675
33,21,197,201,194.03116271216953,-92.64082197149509
709,408,162,545,685.8165976620836,827.4593515679019
179,590,209,797,151.2107179945689,-35.56201750889287
594,542,301,703,332.33630248260647,258.9581544949892
35,685,470,343,8.988239619621993,353.4561156024147
629,185,760,786,505.99985612375303,770.5600101046089
329,875,4,421,325.15663357353566,735.6084633422819
343,742,666,823,260.53795835778493,116.34818413349163
118,517,468,550,321.110283669462,106.1134280806666
180,880,44,496,143.77201645928113,501.0729238034076
345,676,219,740,208.61202833405184,95.56823401912872
792,571,728,234,197.4926969654825,752.5179246255273
476,496,699,826,482.8991116922338,550.2586099908779
569,844,218,98,353.6081216515074,861.069599760296
425,343,668,865,394.3703436478224,277.03465593624276
834,112,51,706,865.7730957047693,757.0259509482212
827,417,468,523,605.4183174207254,817.710842264667
396,280,820,887,287.49077341044443,464.9392063883815
382,774,391,883,123.94432868482731,84.86796279929558
226,870,407,728,-14.292703104072979,243.37655558238467
589,75,297,710,806.2522607911359,661.0007652664611
769,178,285,857,869.4122067819184,923.9564798892817
365,189,590,517,725.8207930194137,448.5184530205269
196,618,561,845,355.1432429185896,81.09348552055532
673,539,136,554,590.6453937900246,828.6098975142492
232,134,644,374,809.1541800400713,91.58225557044896
463,67,92,834,553.712108387412,407.73703326717686
483,618,378,751,293.8074801245458,143.62490852446254
348,884,542,898,7.054433844331259,167.81984429260643
291,189,858,266,951.3709544472314,159.73526647881366
496,676,519,428,226.61855078629986,431.39324147386884
504,535,44,302,463.0341085763148,579.2312236267138
237,681,825,344,317.5741365401165,366.67220345065743
162,429,96,475,184.4592570171852,63.535296857931684
802,156,378,227,928.8786279171065,358.3702392788658
619,824,425,683,214.4290471427137,610.2627443386917
685,111,701,536,782.5023195267092,585.3475286550326
819,432,186,690,782.1511070309418,962.124700920436
643,875,810,540,-38.62099770514691,798.2874213122278
839,320,388,746,783.493500753538,931.6151088377935
545,472,821,607,533.3272225540429,457.31387001515077
242,239,73,290,299.66852168609574,98.25822370390632
315,380,2,480,315.92646208804763,117.86801947447043
498,168,52,176,548.2133264441647,227.21112202196696
546,84,125,607,659.600364915771,520.3421904950171
858,318,839,255,651.2594877978079,569.2265796858634
141,498,51,633,137.22509611131406,-5.34562897338793
34,58,362,721,346.51317525141945,-174.16365267526584
430,115,308,683,704.1302782387869,575.1674276033526
480,221,848,159,921.9591956530307,291.8959268747828
560,629,219,827,350.8684167298972,230.83041275625516
364,616,391,869,347.28830607473503,110.39094926672955
246,837,696,145,-165.48836128544926,749.6860993062197
466,136,797,232,963.4291449330682,228.08313296081246
269,252,777,556,760.2344780642063,385.26396079796416
405,537,138,184,356.06359098019703,379.4356961599102
481,833,264,324,230.94746571963842,730.6372611325321
709,105,769,776,734.036210364655,780.4646233478867
178,564,305,470,212.39176047071945,157.13687165763076
420,900,609,480,-10.692254271618339,642.550068904076
785,289,583,683,612.6457002620219,826.660126072397
785,449,196,486,730.12385695133,836.4655005473126
648,529,786,693,306.24224839055415,351.47136859423114
756,70,470,115,1023.5134280495573,151.88536365143477
649,833,636,199,66.44486819529618,881.7717865295718
40,431,9,890,40.504210842073924,-223.81691480389068
805,70,483,214,1025.7063491131219,243.60495968179006
127,361,478,792,491.2810202898093,157.8903330961654
387,25,413,899,762.5873218259384,595.8648559302255
765,553,579,423,292.8733069884398,781.980888641647
200,578,456,288,313.5113156370639,302.6232048701473
178,129,754,694,825.6950697708909,203.03320117113478
553,568,184,402,380.9213477287348,443.6704698934358
215,881,711,153,-213.5876176867637,788.2980438019612
696,86,158,401,808.494235128406,418.72857129475415
285,674,534,526,294.521701930901,222.6834759845009
41,162,666,93,619.0306373355568,91.29993389967167
407,296,810,689,259.33690663337774,554.8954856376612
236,206,511,519,694.9748397915441,241.97603848620847
349,141,793,2,961.0244596034252,140.3815544976692
383,780,19,287,364.49002232165753,699.3867154790281
771,887,222,891,570.5951316798504,1111.6989012382658
762,468,555,143,417.63265745898303,604.0480651385857
60,222,886,531,825.1830032652074,1.6438836510585257
379,541,865,155,666.1500250125629,401.5224569624203
824,689,267,341,623.2878511245066,887.0080917459322
377,174,277,853,636.5956490426568,703.3839344229417
476,336,623,127,656.4451726668159,419.468016334469
741,866,643,226,136.33414183551008,950.974321965596
65,737,756,105,-207.99987170361499,646.707977989075
438,627,781,624,644.44066603963,286.86869063855863
411,156,343,382,703.753357283591,329.6230139518541
482,307,122,37,583.9533005350527,319.40890547302354
792,323,753,775,400.8452952119334,809.5652523364702
275,618,347,206,219.87993449050526,429.7465544887234
589,717,846,45,-53.65555563103945,734.7932765559923
269,702,631,656,303.96865051172654,163.55231368348683
253,899,874,239,-245.75311988209745,754.6368033318385
820,682,323,162,570.0495278865831,800.4730108266166
153,355,813,589,788.6566021521388,196.3246341913129
28,524,117,243,23.542085898858048,285.34925663909837
553,876,868,222,-150.3279023466947,872.7395878406761
792,870,617,833,211.64442497390897,833.3202988010298
129,357,568,594,583.1308773602357,153.0111641775073
239,654,14,17,229.49503966686984,641.4653187547264
595,820,764,127,-52.86094355127418,846.9784202736776
825,228,209,487,885.3645943824781,692.1059565395236
284,881,265,616,76.45376810650049,393.8652847923641
613,81,659,616,810.838647519141,596.4323170832531
831,536,623,614,355.21075188734545,831.7983654059602
692,363,825,249,214.64146965679475,600.1689513827283
532,286,367,750,566.1835475250323,765.6350040794346
454,359,468,318,311.8586384504079,536.8471870805113
21,816,487,225,-162.24522828632746,620.6846947260575
495,433,867,737,362.6385788125627,503.71496259203
477,839,640,643,59.24437527418027,447.20432903018246
97,622,17,463,89.86704585003585,187.08079842323883
270,737,335,236,98.08719747657989,554.8613189427848
297,859,705,333,-84.59817852676667,640.3396455709662
253,442,593,408,682.4503408406263,279.3729347035594
233,542,564,380,545.344784286491,228.85095094882618
717,374,797,515,197.85513881445132,728.529691411011
411,92,779,634,798.2287300494736,478.5176657551257
69,66,846,235,838.148747473971,-58.87850339516174
286,194,181,705,457.697065583116,159.32788106151992
401,200,293,805,658.4706841707371,732.192290036898
432,208,187,210,605.7866222512157,278.5192833699058
706,620,863,183,20.083693959433475,734.575551087928
899,871,104,881,821.8649688269019,1313.8085148731132
510,91,511,183,888.8198598132508,164.10192956408068
493,512,78,343,418.7564195742711,362.69404920989336
522,493,300,307,399.2632677411401,376.9361537059533
325,511,350,258,515.0535905394897,312.1494941194729
461,641,874,833,641.8494305842269,367.5222254905273
383,668,627,870,426.5417562760558,198.12978622304
421,26,393,157,780.6194221147047,43.9466730842497
441,105,181,120,615.3616899881245,122.40492798228699
730,13,467,568,966.7807675081758,498.17350830654425
191,707,328,554,87.17320493649903,199.81687637683692
310,422,591,547,508.1939823974642,559.8008720705079
420,457,716,54,646.7740371564524,418.41077172422473
381,613,498,693,460.9226799328484,284.2948116013421
539,460,750,408,659.2755799650567,358.6624165414669
584,321,17,571,595.2488034340189,739.1326747316931
38,424,893,271,678.3865842545905,177.8181010326742
628,899,163,74,469.3459688429779,920.9787733912065
160,299,495,746,584.0699396402521,273.99237089895666
432,595,670,502,632.199166795705,313.7122505645942
865,380,627,152,759.0215635861408,531.164246878126
548,155,509,170,864.9571348949522,248.7548954576939
102,237,483,674,515.6559196467957,78.6203511331538
318,555,331,84,245.1217630898275,479.29554333675134
460,84,541,483,820.2653990916075,367.9911641544748
145,135,620,857,713.5436738103359,263.8796761633478
658,60,79,422,724.0709517015391,369.2710031548959
313,207,884,622,687.6774633522571,489.3920034958789
691,20,824,619,892.7875534203537,545.6354104396853
718,754,612,873,162.67840453202584,517.695301418412
611,710,648,846,143.14550283568641,265.547809024733
684,600,593,466,186.583125190045,667.9492314832355
539,748,490,288,124.04933490134911,700.7342817366198
275,600,806,451,688.4712849539825,230.78909345670056
290,482,579,530,618.991751973451,432.4293440947576
56,590,435,3,-69.17588435122065,587.1707659142855
151,30,514,845,640.372538803709,109.56704021214543
715,327,262,613,711.9865344065375,829.500205793309
589,63,273,644,798.1647635606389,584.4965435035333
760,87,200,840,881.0341899361756,831.6988335710308
295,767,303,900,108.38602022726027,32.18379367339918
853,161,899,771,637.1924114003174,848.561692702848
783,811,627,671,201.07989415268977,851.4060959255983
267,730,38,111,236.40536789908882,658.2117914276541
547,445,757,666,497.8486859681035,489.61758685811
788,587,756,183,171.2237490125346,732.8373392857145
691,694,183,511,533.5232601549516,855.3088331493708
48,686,296,482,-13.95569926812325,224.1085142800209
396,328,63,371,457.3583155601244,334.73884647393123
407,158,621,325,833.280087237345,278.9368050682806
387,443,63,47,420.6813265143523,402.1022406931543
391,612,16,601,376.2236051642766,251.61679942648283
293,97,690,893,829.0954521538683,571.4405518626554
367,475,428,145,626.9998722437596,364.2047608137819
793,268,698,738,551.2220067221457,836.0747854667705
105,626,619,732,282.61537853442894,53.60069904667645
621,506,91,381,572.6837359611069,729.8926197185832
93,884,631,538,-103.91775282796206,408.1314763139978
607,629,25,719,587.4075362351014,911.7158232514155
545,405,153,54,547.8733707497612,457.4437872680903
109,194,224,300,283.1976850596129,28.46958920334076
730,789,199,508,553.6647933119336,945.2694226558015
124,810,150,210,29.876494095989617,640.7261015634756
127,343,574,287,592.9162027134499,137.27584001753635
298,578,365,712,365.3076417552389,153.26085756138082
852,183,720,312,906.9208307384613,478.96540224039956
88,312,541,23,415.7793289919472,290.7530265238396
606,398,315,281,447.106610170608,612.3744420247486
390,716,334,492,178.85309801882133,330.05051711823194
345,842,160,558,202.38766340692132,449.53693922827114
452,898,151,610,303.7036469540764,688.5425734641836
521,808,555,185,44.81735404239863,797.7134359593637
471,130,354,792,745.5880339737646,723.5087637650462
581,215,314,822,718.184639152243,859.6667585741138
489,193,486,139,821.945390789244,248.49876324637938
365,362,407,792,520.5671952966176,696.1961317860747
77,443,812,140,549.6559822493549,306.7346779088182
307,115,587,565,791.5557337602959,299.5818643992127
54,368,625,583,521.5101953923072,45.98010630917041
846,290,76,822,868.1534770026492,985.5940182571355
719,329,583,549,455.9979548714697,743.191539067944
730,282,624,96,877.413463789198,370.290042269536
297,642,771,511,602.5758294290438,222.13228046740502
483,485,18,130,468.02608426785986,526.7016171440132
214,817,755,361,-43.36384332778236,524.9053098298089
188,291,891,423,890.6049464391389,161.81373929914096
140,560,404,529,241.57218820651903,122.04081891971427
337,285,260,173,580.6026157045159,256.5080452070117
635,652,756,226,28.87429810531131,723.3830780329457
345,390,839,413,249.36379142698033,535.2653170939043
857,651,744,230,226.5997788900052,823.4282291581025
437,820,630,642,83.90245323003735,377.5972727324225
699,8,327,852,914.8721981082906,745.8470553683679
425,270,96,674,519.1695863379473,626.8545046292786
133,162,701,440,766.3724483287481,29.192609976381792
657,732,811,505,19.925943384094264,691.9734668215896
738,564,526,87,322.6050122001684,639.4364668310415
433,411,365,189,344.7230646988269,481.80647332186334
559,501,763,169,110.34962159665234,566.7494238077305
73,245,174,527,184.2728456286244,-72.60676033744953
877,146,599,626,904.4682959512488,735.436313971425
312,893,659,884,-9.46238708460975,171.29955601047038
138,451,691,738,636.1846093707926,227.25229047149148
299,444,384,693,578.1740661549956,625.9915041861572
438,670,18,432,420.08286619291,602.3995375252766
550,841,277,354,279.53538410307203,782.4467250656322
538,832,512,895,103.95158893163655,269.03900200457963
866,642,548,71,469.2900967784747,703.9446045555148
314,192,371,99,661.852358052027,161.27472059355404
897,771,803,716,180.4193471934321,967.1314299396289
14,790,547,393,-95.12968905762678,423.310525956501
651,568,567,771,219.68108454620747,299.27777443914886
311,322,117,712,410.93517287384043,166.88130498747114
520,11,814,280,1063.3237735980747,136.17834868098694
645,280,423,319,619.3861156536485,577.6346630457127
132,658,300,81,23.088787617039888,586.0660808772993
463,633,624,681,481.89485278704285,277.6983373267561
311,843,713,437,-8.009318127473009,526.027672756224
84,76,875,708,866.3390962937569,11.01088156403935
778,216,690,849,636.3675229598101,876.4298182694442
334,171,846,27,968.0844006550393,161.71935610150925
151,112,194,743,318.97064045747936,-120.85301379802628
695,626,171,215,562.3514269646996,746.2533034254584
709,893,553,181,180.747004794043,955.3673714614448
487,484,70,49,422.9529454226309,500.2182490846689
265,17,723,318,912.4119983613929,-3.9633974221716652
405,578,712,731,543.9799883776948,563.9463595508311
310,781,65,524,252.70126232199937,385.2899797649562
734,797,653,402,130.79092146929256,888.9729652939952
528,735,516,889,154.96127668964564,150.3039595282356
66,643,630,798,217.0029429191515,4.0494799738128435
41,29,843,87,805.5109485724834,-26.841648205788324
664,439,86,566,651.4947050958646,834.5209232384165
612,899,510,859,134.33662818682402,525.8647562971438
896,633,758,335,268.19326755614844,876.3936162190096
124,889,388,751,-83.64788983767119,216.12888805674058
89,130,496,468,537.4530627045061,-29.182317464728673
468,765,31,452,437.01386340301747,747.4686511377685
332,329,178,678,496.64008750473386,551.813456989917
595,641,742,166,27.977951883521886,689.934194228263
765,272,668,724,536.6594223604285,815.3828404726146
788,703,133,765,693.0909025709552,1077.3847063907713
422,97,548,36,880.2975076569093,95.93008973730383
242,689,672,562,351.5022132239815,197.861966628125
175,599,639,397,432.25271598738186,231.49662257732328
539,244,176,491,658.8126429517362,651.7170822575664
617,454,125,231,570.0307704388171,632.9439822298136
377,379,689,820,406.60542203095275,309.08400646376134
533,138,98,675,622.5254294201675,633.8514974829172
604,242,122,36,688.228699128377,265.3085499005806
601,673,526,719,186.01687224003345,320.4871450066141
651,738,539,471,166.83118663410744,712.0928136189567
815,132,595,863,872.6436167114297,895.1517799598523
295,506,685,772,583.6251155871706,612.0169905919021
104,640,214,146,49.65677221525208,502.13325288757335
745,822,124,32,640.0808190311983,841.0506059569519
523,646,386,150,196.952153705266,646.0787239229873
640,772,710,96,24.142798917494805,809.8141795564285
664,508,694,837,233.23516893147413,271.3462517015746
883,39,44,640,912.116170494644,625.0780093536561
432,828,115,621,319.6842172686385,561.0633190442863
818,807,204,778,651.040781596861,1113.4510194809952
703,748,632,391,128.9454566309282,824.4278894716588
509,802,444,33,110.98385245619544,805.9897926925883
730,604,343,625,448.55617428725907,768.8143844666092
403,311,796,438,238.3259831439706,580.2391046999338
769,810,239,534,558.9336765650592,981.547806012344
122,717,696,607,204.33914848021882,160.98691654402774
100,806,181,743,-3.6590422522964583,129.00023370092057
600,839,496,132,135.1811179771163,866.5240492900666
512,762,751,307,-16.512549370475742,679.1107742564724
844,301,206,655,868.064042579414,884.1737831073931
88,522,610,128,165.85242384462396,394.6777812783628
518,897,220,217,301.06707038747254,878.1425868420121
432,687,418,748,219.48303489231986,136.89843773206542
746,22,393,337,961.8060444865816,287.022723362876
714,230,152,403,782.9620384445731,608.3742433418531
393,520,380,256,572.9104679659001,364.06070143179676
8,781,101,636,-44.90990498535865,182.33570172818804
102,827,816,280,-175.08540096507483,591.7542696356464
860,316,288,676,855.276111900212,906.5907718749913
363,581,823,146,257.5036022228949,459.0662823754605
752,752,430,576,356.34533110728347,833.9859741408429
872,135,101,321,924.3903381574138,432.5330089048538
416,233,76,429,491.61299612975796,315.6929294824048
143,42,312,302,432.52749510975076,-60.15764814572707
552,484,554,186,203.03346876575796,546.4306115888312
269,879,214,435,97.34234730827536,565.8492158968302
122,4,882,897,903.5028740619032,143.4115401643147
585,558,819,345,141.25062889386865,529.8352741817877
874,328,828,854,439.50839237251466,891.3983813475055
407,585,598,746,590.4880339954532,557.5505109672715
71,340,240,68,178.64771692873492,276.61543490321424
456,292,764,402,243.9146025983308,584.0692004843055
73,3,186,61,230.1482959726223,-33.867991900524466
787,13,418,499,995.4627639029394,444.4603635649753
184,548,578,158,275.5355337396584,392.4872854988769
816,349,344,129,813.4671013983921,476.7301410789245
371,437,863,646,609.9897156593178,367.4189418772815
444,343,208,553,553.1323763518362,687.2235509113092
407,117,15,270,421.91206264971964,94.69264014667428
666,802,485,72,207.7278595671395,834.2091570351048
626,411,7,581,627.4003813227519,812.4956869328421
121,604,94,67,91.53955065309393,541.0815860779505
358,276,167,66,519.7744832321891,255.25481906721913
726,747,386,50,371.5037496706934,778.742722500988
1,390,502,28,108.67146689410563,362.373922144621
743,393,168,698,728.5096450077484,919.9403256958827
287,158,860,668,800.1851824451936,421.39670128134594
493,64,216,370,690.4065966575749,250.54255249381245
744,691,169,563,611.9190393767545,937.1719367289995
621,405,849,742,409.63314228700483,325.0995340484208
668,23,807,465,968.1760535487782,388.09993129313233
421,177,348,348,702.3090048178401,340.1903187882283
723,692,145,401,608.1687507835478,877.7173903332837
654,155,284,48,842.7084742029816,184.8051070569059
436,857,553,541,48.492077958990514,534.649284476198
602,785,269,446,339.4496824463542,743.8993367824609
432,301,520,838,422.3526110304729,522.5063867458006
92,384,506,694,450.06309477546654,85.30523394288305
194,760,572,317,26.39486340675596,487.14164867021816
228,403,226,847,368.33177353867296,72.16565499194044
87,608,315,140,44.72612480675262,472.55611724205187
570,202,144,483,677.9571279920834,610.19949244804
185,700,9,319,178.89641737680512,413.2127397625916
728,151,699,287,902.0805814465809,401.4419808957564
121,180,488,565,560.4880414267943,58.82032960559314
17,579,550,877,178.4308645314085,-81.57822587119027
398,257,285,15,651.4059665480527,253.60797714051256
474,798,660,596,105.4018863676663,426.6433328947518
530,727,433,761,178.66423250393711,242.5416405507167
283,362,136,550,382.3061533159063,158.41633790071793
653,39,589,12,1063.7687415329954,44.442693570530615
522,223,372,146,753.7839647314654,305.5073716079072
672,350,60,417,689.8059071240364,716.5241788086614
845,551,27,708,837.482253442196,1061.2296945383137
697,481,131,647,648.2623250114319,887.069351563884
105,534,453,528,268.64149772141093,107.36599198784083
788,8,126,253,878.6859244296953,198.62310823711545
823,326,413,210,788.9473283857064,533.1976287902388
853,27,297,411,1008.15347943352,387.8609138094309
749,102,760,719,772.9437820968892,747.7532307356449
170,605,725,317,448.53359774885075,300.80349479991946
778,838,618,16,208.27859094270508,848.1475175608756
852,629,643,722,316.3326939091749,845.423495042464
496,107,130,347,618.6906003118725,271.9008679919568
462,648,246,664,266.19587250694457,184.6527640177226
889,790,805,318,165.0921600918685,973.887685162568
551,687,324,582,255.4254851046906,382.8213730379567
282,874,844,900,87.62902438096509,128.40732455719234
785,808,267,338,551.2088759061365,944.4561170714909
890,898,377,36,569.4759991565656,922.4966515859663
157,149,660,286,759.4695043934981,31.35309237624912
318,68,600,821,819.6623120379087,500.23759733977784
515,694,549,636,210.78538424549532,288.5749666359957
60,608,229,717,34.25742960073557,-19.156317923789626
574,886,703,780,15.991130206001891,508.37597525003554
133,700,190,326,53.88200781149071,393.89649061227004
636,345,890,295,142.8212926860462,613.0874081776991
867,10,190,676,982.4706228951509,628.792372188329
401,215,634,873,607.9398777175094,761.1339892639012
690,386,88,887,697.476838720961,984.2517623856049
35,36,279,468,270.6869171899356,-163.6559379489747
449,533,787,281,715.716788863457,367.39421197840966
636,32,754,106,1119.6628637191661,85.7775589167918
510,716,522,708,178.27452346936448,248.66146868462852
182,249,81,510,237.83588912917298,-23.809381826597523
520,647,802,705,519.547936489789,240.88171961520118
816,572,283,91,661.8381624371881,654.20428768139
886,413,821,132,690.6645766114979,544.2224281008382
647,760,647,847,107.74487658884081,389.5296843009579
697,895,458,475,255.02602113625895,914.0703284375045
831,611,330,217,603.0515268995023,780.3563271008627
563,129,772,64,1046.643457723513,155.7003914153408
448,801,473,148,57.75670527743643,769.6500036514443
892,261,127,187,926.1460111795752,442.7148784275034
834,293,1,198,834.3784451192558,486.6457844993825
317,546,554,737,602.2015395408284,557.2504932015992
359,225,231,188,580.8599497474461,225.12923294406824
565,498,346,880,324.0182329848612,131.8600603758986
668,556,715,312,103.59855671272052,689.6587421679452
577,710,59,66,521.7574980340062,732.1572149721873
797,769,252,570,586.1840416600222,986.0840433605964
312,141,656,230,868.5852117322097,122.5671930299974
182,840,376,547,-16.41243002481064,362.1552644370678
391,400,329,391,435.17448086630765,515.5161270627885
408,723,429,133,94.47236233707798,672.7355861608252
134,286,227,418,293.4783566617793,53.40894960385508
50,448,881,270,660.0755229729726,198.35884866937647
544,351,336,889,440.62365671713786,542.4839977733991
83,792,382,117,-104.80135873200766,697.9882152277122
777,59,130,817,865.1612906098015,784.3862400263032
266,47,729,61,910.5637336214112,25.494299865248447
750,577,190,262,630.6982336565061,759.4707454765366
793,272,65,806,818.0364413078219,946.7193007289309
871,61,751,548,967.2172265935815,569.4322559943311
594,840,647,871,61.62484323479708,380.5723363524977
326,755,866,313,18.804729516179325,526.6668533256601
722,811,474,448,272.76533708677425,875.8498847570526
353,471,652,606,339.72815482782937,497.3643796620702
118,319,285,299,311.8782728613017,115.08923634111615
340,11,70,423,408.93061709889474,-31.757328037092268
516,71,754,274,989.114642255484,205.94314350204252
6,502,140,189,11.417506599840873,315.18405377014716
430,131,596,27,902.9417874204588,130.40775514148072
713,769,142,556,590.3023332796001,962.1632422409363
701,222,300,451,785.8887294562113,641.0320462119306
447,193,775,796,487.78986006117356,708.7966084454673
369,726,444,773,171.0021389680724,115.26343255793249
866,399,306,130,827.5875118616593,528.4138787536679
218,357,748,113,772.3965256106603,264.8606876298875
182,563,681,452,554.2767341034581,183.46191123053762
419,528,484,272,614.1059746007693,372.85005737699225
313,345,177,821,468.4970095451088,371.97582375161056
670,533,420,473,322.07951937936747,618.0540071407246
